,twitter_link,text,date
738,https://twitter.com/AcGcKarbon/status/1687826750779142145#m,+600 şirket borsadan milyarlarca dolar toplamış Dünyayı sıfır emisyon hayali ile kandırıyorlar Bu firmalar ve denetleyenler herbiri için şu değerleri açıklamalılar -batarya kwh -motor kw -max kalkış ağırlığı 2-3dakika uçabilecek süslü şeylerle toplum kandırılıyor #VTOL✔️ #eVTOL✖️,"Aug 5, 2023 · 2:03 PM UTC"
739,https://twitter.com/wubmaster929/status/1687693362231386112#m,first time in the air in #VTOL VR in a long while and ate shit bc of it,"Aug 5, 2023 · 5:13 AM UTC"
740,https://twitter.com/ZappyZappy7/status/1687510915313491969#m,一人乗り空飛ぶクルマ(垂直離着機) 路面走行では機敏な動きをする。 https://youtu.be/8Fcs9RESS9s #VTOL #flyingcar #FlyingVehicle #PegasusFlyingCar #transportation #mobility #空飛ぶクルマ,"Aug 4, 2023 · 5:08 PM UTC"
741,https://twitter.com/brettpatterson/status/1687493903589740545#m,"VTOL commuter aircraft, created with Midjourney AI #midjourneyai #newyork #flyingcar #vtol #vtolaircraft #aircraft #aerospace #uberair #futuretech #aviation #electricaviation #electricflight #urbanair #rotorcraft #commute #avgeek #aircraft #drone #futuremobility #intelligentmobility #smartcities #midjourney #ai #aidesign #aigenerated #generativedesign #aiconceptdesign #transportdesign #conceptdesign","Aug 4, 2023 · 4:01 PM UTC"
742,https://twitter.com/EGLLSpotter/status/1687450941455233024#m,#TurnAndBurn.  #F35 #harrier #VTOL,"Aug 4, 2023 · 1:10 PM UTC"
743,https://twitter.com/UnmannedSystem/status/1687405517986041856#m,Sky Power Propulsion System Selected for VTOL Convertible UAV.  Read more: https://hubs.la/Q01Z-f300 #unmanned #unmannedsystems #uav #uas #propulsion #drone #vtol #aerospace #flight #technology #engineering @skypower_online,"Aug 4, 2023 · 10:10 AM UTC"
744,https://twitter.com/globalmilitaryc/status/1687384819389366272#m,GA-ASI Mojave STOL UAS completes first dirt operation @GenAtomics_ASI #MojaveUAS #Military #Defence #Aircraft #VTOL #STOL #UAS #GA-ASI  https://www.satelliteevolution.com/post/ga-asi-mojave-stol-uas-completes-first-dirt-operation,"Aug 4, 2023 · 8:47 AM UTC"
745,https://twitter.com/Sensors_MDPI/status/1687360217649233920#m,#highlycitedpaper Proactive Guidance for Accurate UAV Landing on a Dynamic Platform: A Visual–Inertial Approach https://www.mdpi.com/1424-8220/22/1/404 #UAV #VTOL #ObjectTracking #DeepLearning #SensorFusion #AutonomousLanding,"Aug 4, 2023 · 7:10 AM UTC"
746,https://twitter.com/dronxt/status/1687323105230802944#m,Let's Build your Dream Drone with us Visit: Dronxt.com #dronxt #surveillancedrone #drone #droneservice #VTOL #solar #AgriDrone #rodnxt #inspection #dronephotography,"Aug 4, 2023 · 4:42 AM UTC"
747,https://twitter.com/makerfirefpv/status/1687310637817352192#m,完璧なマッチング!!😍 Yuxiang W500 VTOL RC 飛行機👉 https://bit.ly/YXW500 ホークアイ親指 4K カメラ👉 https://bit.ly/THUMB4K #makerfire #yuxiang #yxznrc #vtol #rcvtol #rcairplanes #rcplanes #rcbeginner #hawkeyeThumb #Thum4K #4kcamera #ホークアイ,"Aug 4, 2023 · 3:52 AM UTC"
748,https://twitter.com/UnmannedSystem/status/1687229354021953537#m,Sky Power's SP-110 FI TS propulsion system has been chosen by Cavok UAS to equip the CK50 VTOL convertible UAV.  Find out more: https://hubs.la/Q01Z-sX10 #unmanned #unmannedsystems #uav #uas #propulsion #drone #vtol #aerospace #flight #technology #engineering @skypower_online,"Aug 3, 2023 · 10:29 PM UTC"
749,https://twitter.com/HighEyeNL/status/1687134732289454080#m,"We are looking for a Drone Technician (with hands-on experience, ideally in precision mechanics) 🚁. Will you join our team?  📩 More information here: https://bit.ly/3DHMhHv #Airboxer #NoCompromises #engineering #openforwork #hiring #drone #VTOL #UAV","Aug 3, 2023 · 4:14 PM UTC"
750,https://twitter.com/UnmannedSystem/status/1687129446577278977#m,Royal Mail Launches Drone Deliveries in Orkney  Find out more >>  https://hubs.la/Q01ZL0zW0 @Skyports_DS #uav #drones #cargo #orkney #unmannedaerialsystems #future #vtol,"Aug 3, 2023 · 3:53 PM UTC"
751,https://twitter.com/nobusato/status/1686986695575764992#m,Archer、量産eVTOL「Midnight」最大6機を米空軍へ納入へ--1億4200万ドル規模の契約 https://japan.cnet.com/article/35207388/ #ArcherAviation #Archer #空軍 #米空軍 #米国空軍 #国防総省 #米国防総省 #米軍 #軍用機 #Midnight #eVTOL #VTOL #UAM #UrbanAirMobility #空中タクシー #空飛ぶクルマ #ドローン,"Aug 3, 2023 · 6:25 AM UTC"
752,https://twitter.com/VTOLsociety/status/1686935815362899968#m,A different type of #VTOL!,"Aug 3, 2023 · 3:03 AM UTC"
753,https://twitter.com/UnmannedSystem/status/1686780396405452800#m,Partner Selected by @Skyports_DS for Royal Mail Delivery Project  Find out more >> https://hubs.la/Q01Zz-J40 #uav #drones #cargo #orkney #unmannedaerialsystems #future #vtol #uas,"Aug 2, 2023 · 4:46 PM UTC"
754,https://twitter.com/EGLLSpotter/status/1686757503017574400#m,#VTOL formation: @EjercitoAire Harrier and @RoyalAirForce F-35B flying into the sun at #RIAT23,"Aug 2, 2023 · 3:15 PM UTC"
755,https://twitter.com/AcGcKarbon/status/1686754294957998082#m,"Bu bir uyarıdır. Tahmin değildir! Borsada yüzlerce milyar dolarlık bir tezgah dönüyor. Pilli uçaklar, pilli helikopterler, eVTOL diye isimlendirilen zımbırtıların gerçek olma şansı SIFIR. Bu hesabı yapamayan kendine mühendisim demesin. #VTOL ✔️ #eVTOL ✖️🚮💯","Aug 2, 2023 · 3:02 PM UTC"
756,https://twitter.com/MaterialiseNV/status/1686725039767347200#m,"With the launch of the #MarlynCobalt drone, Atmos plans to change the future of the surveying industry. Discover how the right partner and the right technology came together to create a #VTOL drone that offers surveyors up to 30x more efficiency. https://mtls.am/3V2JM9S","Aug 2, 2023 · 1:06 PM UTC"
757,https://twitter.com/MDNLinvestments/status/1686698362236456965#m,$LIDR Pre-market blowing up again 👀✅😀❤  Hopefully some similar action for $INPX as well. Has big potential with pending merger XTI 💰🌐🤝 #VTOL  XTI conditional pre-orders of more than 700 aircraft could generate revenues up to approximately $7.1 billion upon delivery 👀♥️,"Aug 2, 2023 · 11:20 AM UTC"
758,https://twitter.com/UnmannedSystem/status/1686679734170664960#m,"The Orkney I-Port operation will be the first drone delivery project able to be conducted on a permanent basis, and will use electric drones with payloads of 6kg  Learn more:  https://hubs.la/Q01ZK-7K0 @Skyports_DS #uav #drones #cargo #orkney #unmannedaerialsystems #future #vtol","Aug 2, 2023 · 10:06 AM UTC"
759,https://twitter.com/AdnanCK353/status/1686677491816038400#m,@A-techSYN is one of the FIRST UAV & UAS company to meet the requirements of @EASA ( European Union Aviation Safety Agency ) / SORA ( Specific Operations Risk Assessment ) and obtain BVLOS flights from the #European Civil Aviation Authority.  #CGT50 #VTOL #UAV #aviationgeek #CAA,"Aug 2, 2023 · 9:57 AM UTC"
760,https://twitter.com/ElbitSystemsNL/status/1686676419890257920#m,> @ElbitSystemsLtd beschikt over een uitgebreid assortiment aan geavanceerde VTOL Unmanned Aerial Systems  #ElbitSystemsvoorNederland #defensie #UAS #VTOL #RAS,"Aug 2, 2023 · 9:52 AM UTC"
761,https://twitter.com/UnmannedSystem/status/1686637453082251264#m,New Long-Endurance Hybrid VTOL Drone Platform Launched.  Find out more > > https://hubs.la/Q01Zzyyl0 #unmanned #unmannedsystems #uav #hybrid #fixedwing #vtol #aircraft #drone,"Aug 2, 2023 · 7:17 AM UTC"
762,https://twitter.com/cnrobopedia/status/1686575958198001664#m,Xiaomi ecosystem firm FIMI unveils fixed-wing drone FIMI Manta https://cnrobopedia.com/xiaomi-ecosystem-firm-fimi-unveils-fixed-wing-drone-fimi-manta/ #Xiaomi #FIMI #drone #UAV #tiltrotor #VTOL,"Aug 2, 2023 · 3:13 AM UTC"
763,https://twitter.com/Jouav_inc/status/1686574822749503488#m,Unleash Aerial Photography's Potential! Witness Real-Time Stitching Results! Check out the incredible multi-image/multi-frame stitching results in this video captured by JOUAV VTOL drones! 🌐   #JOUAV #aerial #payload #VTOL #aerialmapping #surveying,"Aug 2, 2023 · 3:09 AM UTC"
764,https://twitter.com/ElectricVTOL/status/1686534052780670976#m,"We think #VTOL belongs here, there and everywhere!","Aug 2, 2023 · 12:27 AM UTC"
765,https://twitter.com/Quantum3D/status/1686434291318939649#m,Quantum3D's state-of-art UAV/UAS is loaded with many powerful features and benefits.  See the details here https://quantum3d.com/uav/  Contact our team for more details at sales@quantum3d.com  #uav #uas #vtol #Quantum3D,"Aug 1, 2023 · 5:50 PM UTC"
766,https://twitter.com/UnmannedSystem/status/1686376236057276416#m,".@Skyports_DS's new partner Speedbird Aero makes its debut for the Orkney I-Port operation, a drone delivery project involving multirotor DLV-2 aircraft with 16km range and 6kg capacity  Learn more: https://hubs.la/Q01ZB9tH0 #uav #drones #cargo #orkney #future #vtol #uas","Aug 1, 2023 · 2:00 PM UTC"
767,https://twitter.com/UnmannedSystem/status/1686369938359918592#m,"T-DRONES has launched the VA25, a new hybrid fixed-wing VTOL UAV that can be assembled in three minutes and has a flight time of 2.5 hours.  Find out more > > https://hubs.ly/Q01ZzyKC0 #unmanned #unmannedsystems #uav #hybrid #fixedwing #vtol #aircraft #drone","Aug 1, 2023 · 1:34 PM UTC"
768,https://twitter.com/makerfirefpv/status/1686161388400467968#m,😃Yuxiang W500 VTOL RC Plane Back in stock!  Grab yours here: 👉 https://bit.ly/YXW500 #makerfire #yuxiang #yxznrc #vtol #rcvtol #rcairplanes #rcplanes #rcbeginner,"Jul 31, 2023 · 11:46 PM UTC"
769,https://twitter.com/AcGcKarbon/status/1686057772121571336#m,"Bu hava taksi olayı çok önemli. Ama romantik çevreci tiplerin baskısı ile elektrik tahrikine şartlandılar. Bu iş olmayacak. Bizim konseptimiz ve, görebildiğim kadarı ile @shieldaitech çalışmasından başka mantıklı #VTOL yok. Sabırla bekliyorum. Mühendisliğin dili matematiktir😉","Jul 31, 2023 · 4:54 PM UTC"
770,https://twitter.com/makerfirefpv/status/1685929276850216960#m,😃Yuxiang W500 VTOL RC 飛行機再入荷しました!  ここから入手してください: 👉 https://bit.ly/YXW500 #makerfire #yuxiang #yxznrc #vtol #rcvtol #rcairplanes #rcplanes #rcbeginner,"Jul 31, 2023 · 8:23 AM UTC"
771,https://twitter.com/fabcross4engr/status/1685851214150606848#m,海軍の艦船から操作可能なVTOL型の無人航空機システムを開発する計画を発表。 https://engineer.fabcross.jp/archeive/230731_x-plane.html #VTOL　#無人航空機システム,"Jul 31, 2023 · 3:13 AM UTC"
772,https://twitter.com/FOXTECHHOBBY/status/1685844228834787330#m,🚁 Peek into the latest production status at Foxtech's manufacturing department! 🏭👀 Take a look at these snapshots featuring a large batch of VTOLs in full-swing production mode! 🛩️✨  🚀 🚀🚀#Foxtech #VTOL #Manufacturing #Innovation,"Jul 31, 2023 · 2:46 AM UTC"
773,https://twitter.com/VTOLsociety/status/1685747620591894529#m,"Are you in the #rotorcraft / #VTOL / #AAM business? VFS has several upcoming meetings that will interest you. Our 80th Annual Forum will be held in Montreal in May, with technical paper abstracts due Oct. 9.  Learn about all of our upcoming events: https://mailchi.mp/vtol/vfs-update-186667 #eVTOL","Jul 30, 2023 · 8:22 PM UTC"
774,https://twitter.com/Jim12954128/status/1685677426729271296#m,DJI #drones can be manipulated to undermine American security as the CCP presents a continuous threat  @VayuDrone are #MadeInUSA 🇺🇸 with Chinese electrical components proactively removed $ALPP @alpine4holdings #vtol #uav #uavs #oilandgasindustry #police #surveillance #defense,"Jul 30, 2023 · 3:43 PM UTC"
775,https://twitter.com/EGLLSpotter/status/1685357105010647040#m,Full sequence of the first #Harrier and #F35 #VTOL pass at #RIAT23,"Jul 29, 2023 · 6:30 PM UTC"
776,https://twitter.com/a_techsyn/status/1684860487282929664#m,Our flight team are quite buys these days! Learn more about our VTOL UAV Technology and Capabilities follow the A-techSYN.  #uav #vtol #uavs #utm #drone #oilandgasindustry #dronepilot #aviationgeek #windenergy #police #garda #satcom #coastguard #defence #surveillance #targetdrone,"Jul 28, 2023 · 9:36 AM UTC"
777,https://twitter.com/BellaBi1125/status/1684849134367596544#m,"Do you need an e-#VTOL #UAV with great performance on the market and IP55？ T-DRONES VA25  waterproof function can reach IP55, and the waterproof VTOL aircraft can perform search, rescue, and other emergency tasks on rainy days.  More information: https://www.t-drones.com/product/VA25.html","Jul 28, 2023 · 8:51 AM UTC"
778,https://twitter.com/karlblucas/status/1684821044773715970#m,TRANSITION TO FLIGHT Almost silhouetted against against a rain filled sky the Spanish Matador transitions to flight from the hover. #Spanish #Harrier #Matador #AV8B #VTOL #darksky #combatjet #airshow #airdisplay #RIAT #Fairford,"Jul 28, 2023 · 7:00 AM UTC"
779,https://twitter.com/ZappyZappy7/status/1684703127847763968#m,"自動車に見える ""空飛ぶクルマ"" (公道を走れるらしい) https://youtu.be/AEtY8oOoeZU #FlyingCar #Alef #AlefModelA #AlefFlyingCar #AlefAeronautics #空飛ぶクルマ #VTOL","Jul 27, 2023 · 11:11 PM UTC"
780,https://twitter.com/EGLLSpotter/status/1684590000317288451#m,"The extremely rare sight at #RIAT23 of a @SpainAirForce #Harrier in formation with its new counterpart, the #F35, in a #VTOL display.  #RIAT @airtattoo","Jul 27, 2023 · 3:42 PM UTC"
781,https://twitter.com/SagarDefence/status/1684570902791704576#m,The nation's first Maritime Spotter Drone - a game-changing #VTOL #UAV for seamless maritime surveillance & reconnaissance missions.  @narendramodi @PMOIndia @rajnathsingh @DefenceMinIndia @indiannavy @IndiannavyMedia @adgpi @IndiaCoastGuard @India_iDEX @Nikunj_Parashar @Mdlski,"Jul 27, 2023 · 2:26 PM UTC"
782,https://twitter.com/Airport_Mag/status/1684556579918721025#m,"The merger of the two companies is being seen as a way to move forward on the development of XTI’s fixed-wing VTOL aircraft, the TriFan 600 and bringing the vehicle to market. https://www.airport-technology.com/news/xti-aircraft-merge-inpixon/ #Aircraftnews #VTOL #XTIAircraft #Inpixon","Jul 27, 2023 · 1:29 PM UTC"
783,https://twitter.com/karlblucas/status/1684511213546340352#m,"GEAR UP, GEAR DOWN Two vies of the Spanish Matador taken mid deluge showing the aircrafts clean lines in the upper picture and with the under carriage deployed in the lower one. #Spanish #Matador #AV8b #navy #deluge #hover #VTOL #airshow #airdisplay #RIAT #Fairford","Jul 27, 2023 · 10:29 AM UTC"
784,https://twitter.com/WevolverApp/status/1684172047419600896#m,"The Langley Aerodrome No. 8 (LA-8) is a distributed electric propulsion, vertical takeoff and landing (#VTOL) aircraft that is being used for wind tunnel testing and free flight testing at the @NASA_Langley.   Video source: @NASA_Langley #aircraft #tech #engineering #aviation","Jul 26, 2023 · 12:01 PM UTC"
785,https://twitter.com/jus_c_per/status/1684103177631592449#m,"Learn how French startup @ascendance_ft used the #3DEXPERIENCE platform on cloud to develop the complex Atea, a five-seat hybrid electric vertical takeoff and landing (#VTOL) #aircraft - a step towards a more #sustainable aviation future: go.3ds.com/PPa","Jul 26, 2023 · 7:27 AM UTC"
786,https://twitter.com/BashaReport/status/1683946846539116545#m,Video of the #BellBoeing #VTOL V-22 Osprey [manufactured jointly by @BellFlight @Textron @BoeingDefense] landing in #Aden #Yemen [filmed from this location] https://rb.gy/v28q4 via @adenalghad - video: https://www.facebook.com/watch/?v=6416537191799266,"Jul 25, 2023 · 9:06 PM UTC"
787,https://twitter.com/Maximpokaz/status/1683856308972163072#m,"Китай испытал vtvl с 2 небольшими самолетными двигателями. ,Высотой около 5 метров с полноценными посадочными ногами. Это даже круче чем реактивный самолет вертикального взлета и посадки  t.cn/A60JMeMx t.cn/A60JMeMXm.weibo.cn/stat…? #истребитель #самолет #ракета #китай #vtol","Jul 25, 2023 · 3:06 PM UTC"
788,https://twitter.com/Defence21MAG/status/1683810308219891713#m,Northrop Grumman to Design Autonomous Vertical Takeoff and Landing Aircraft for DARPA  Read full article at: https://www.defence21.com/en/northrop-grumman-design-autonomous-vertical-takeoff-and-landing-aircraft-darpa #defence #defencenews #news #magazine #Magazines #media #defencemagazine #DARPA #NorthropGrumman #VTOL,"Jul 25, 2023 · 12:03 PM UTC"
789,https://twitter.com/firstquadcopter/status/1683800927084462082#m,Fixed wing VTOL from @FimiOfficial https://www.firstquadcopter.com/news/coming-soon-fimi-manta-vtol-fixed-wing/ #fimimamta #vtol #fixedwing,"Jul 25, 2023 · 11:26 AM UTC"
790,https://twitter.com/karlblucas/status/1683733870674313217#m,SPANISH MATADOR Against a changeable sky the Spanish Navy Harrier flies a low pass for the crowds at RIAT. #AV8B #Harrier #Matador #Spanish #navy #VTOL #carrier #airshow #airdisplay #RIAT #Fairford,"Jul 25, 2023 · 7:00 AM UTC"
791,https://twitter.com/WaveCero/status/1683666808337727491#m,eVtol sounds great #eVtol #Vtol,"Jul 25, 2023 · 2:33 AM UTC"
792,https://twitter.com/woot_tech/status/1683601646927101952#m,Surveying mission with 61MP full frame survey camera and PPK precision on the Survair #VTOL,"Jul 24, 2023 · 10:14 PM UTC"
793,https://twitter.com/LiftHyper/status/1683492449455337475#m,Masterclass<Projetos de Veículos Aerospacial    #Masterclass #aeroespacial #curso #projetos #design #hyperlift #aerospace #defense #rocket #propuslion #evtol #vtol,"Jul 24, 2023 · 3:00 PM UTC"
794,https://twitter.com/BSCCSS/status/1683475563208400899#m,"헬리콥터 도심항공교통 플랫폼 ‘#모비에이션’, 미국 저고도 항로관리 솔루션 ‘#원스카이’와 항로설계와 데이터 축적을 위한 MOU https://bit.ly/3Ka1gxo #startupnews #koreastartup #startupkorea #스타트업뉴스 #UAM #VTOL","Jul 24, 2023 · 1:53 PM UTC"
795,https://twitter.com/AcGcKarbon/status/1683467737815711745#m,"Nasa elektrikli X-57 uçağını güvenlil ve erim nedeniyle iptal etti. Ama #eVTOL dünyası karşılıklı siparişler ve güzel haberler yayarak pazarda tutunmaya çalışıyor. Uçağı uçuramayan piller, 2-3 kat fazla enerji talep eden #VTOL'ları hiç uçuramaz","Jul 24, 2023 · 1:22 PM UTC"
796,https://twitter.com/energyintel/status/1683456748508651521#m,NASA is working with the FAA to enable the commercialization of a new class of aircraft that include electric air taxis and Vertical Take-Off and Landing aircraft... https://bit.ly/44vpMBg #NASA #FAA #AdvancedAirMobility #AAM #VTOL #eVTOL @NASA @FAANews,"Jul 24, 2023 · 12:39 PM UTC"
797,https://twitter.com/uavtek/status/1683411883796099072#m,Beginning Monday with some Babka flight testing! 🛩️  #uavtek #babka #vtol #fixedwing #uav #Monday #sunshine #flighttesting #beequipped #dronephotography #dronestagram #dronelife #dronepilot #equipped #readyforaction #drones #droneinnovation,"Jul 24, 2023 · 9:40 AM UTC"
798,https://twitter.com/Carol_RJXHobby/status/1683320925360640000#m,RJXHOBBY 30mm Folding Side Arm For Plant Protection UAV Multicopter. carol@rjxhobby.com  #rjxhobby #rjxcarbon #carbonfiber #spareparts #Accessories #Drones #VTOL #UAV #UAS,"Jul 24, 2023 · 3:39 AM UTC"
799,https://twitter.com/TheileZachary/status/1682665878486228993#m,"#revolutionary #FAA Certified #NEWS #vtol   Experimental flying car receives FAA certification, a first https://youtu.be/fref_trhMj0 via @YouTube   Nuff said.","Jul 22, 2023 · 8:16 AM UTC"
800,https://twitter.com/Talonrecruiter/status/1682480895188402178#m,Northrop Grumman has announced that it has successfully won DARPA's ANCILLARY contract to develop an autonomous vertical takeoff and landing for the US Navy.  #northropgrumman #DARPA #VTOL #USNavy #talonrecruiting https://interestingengineering.com/innovation/northrop-grumman-wins-darpa-ancillary-vtol-contract,"Jul 21, 2023 · 8:01 PM UTC"
801,https://twitter.com/UnmannedSystem/status/1682407581313122304#m,.@RamcoSystems Explores Collaboration Between the Helicopter & eVTOL Industries  Find out more: https://hubs.la/Q01YkYBx0 #VTOL #collaboration #helicopters #airmobility #future,"Jul 21, 2023 · 3:09 PM UTC"
802,https://twitter.com/uavtek/status/1682269414530449409#m,Babka landing.  #uavtek #babka #vtol # fixedwing #uav #Friday #sunshine #flighttesting #beequipped #dronephotography #dronestagram #dronelife #dronepilot #equipped #readyforaction #drones #droneinnovation,"Jul 21, 2023 · 6:00 AM UTC"
803,https://twitter.com/reconnorthwest/status/1682072936713273349#m,Test fitting the new PDB & flight controller mounting system. #grayzone #px4 #cubepilot #uav #vtol #ardupilot #drone #groundcontrol #dronesecurity #recce #recon #communications #tactical #tacticalgear #offgrid #ttgo #meshtastic #arduino #radio #atak #sigint #dronepilot #hackers,"Jul 20, 2023 · 5:00 PM UTC"
804,https://twitter.com/UnmannedSystem/status/1682057780742479872#m,.@RamcoSystems discusses how the helicopter and eVTOL industries are working together to advance commercial aviation  Read further: https://hubs.la/Q01YkY_X0 #VTOL #collaboration #helicopters #airmobility #future,"Jul 20, 2023 · 4:00 PM UTC"
805,https://twitter.com/GamingRevYT/status/1681972336256339969#m,The NEXT Crysis Remastered level is out NOW! (Ascension) 🛩🫣 https://youtu.be/j9nmNriSgmI #CrysisRemastered #Delta #Crysis #VTOL #gameplay,"Jul 20, 2023 · 10:20 AM UTC"
806,https://twitter.com/MuDe_TechTalks/status/1681893964214067201#m,"The future of transportation is here! Introducing the ASKA A5, a groundbreaking VTOL flying car that promises to revolutionize the way we travel. Say goodbye to traffic jams and hello to the skies! #ASKAA5 #VTOL #FlyingCar #FutureTech","Jul 20, 2023 · 5:09 AM UTC"
807,https://twitter.com/aam_intl/status/1681658649947545603#m,Plana to Supply Hi-Air with Hybrid-Electric Aircraft.  Find out more: https://hubs.la/Q01Y9phX0 #advancedairmobility #aam #evtol #vtol #hybridelectric #aircraft #aviation #aviationindustry #transport #flight #aerospace #korea,"Jul 19, 2023 · 1:34 PM UTC"
808,https://twitter.com/PenkeTrading/status/1681626193546694656#m,I found you a Golden Cross on the daily chart of Bristow Group Inc.   $vtol #vtol #GoldenCross #bullish #nyse https://penketrading.com/symbols/VTOL.NYSE/,"Jul 19, 2023 · 11:25 AM UTC"
809,https://twitter.com/wingnews/status/1681584568040816640#m,DARPA、26年初頭にVTOL「Ｘプレーン」飛行試験 VTOL無人機の運用システム概念設計9社を選出 https://www.jwing.net/news/67388 #DARPA　#Xplane　#VTOL #ドローン　＃海軍　＃海兵隊　＃安全保障,"Jul 19, 2023 · 8:39 AM UTC"
810,https://twitter.com/uavtek/status/1681544554221125633#m,Babka fly by!   #uavtek #babka #vtol # fixedwing #uav #Wednesday #cloudy #flighttesting #beequipped #dronephotography #dronestagram #dronelife #dronepilot #equipped #readyforaction #drones #droneinnovation,"Jul 19, 2023 · 6:00 AM UTC"
811,https://twitter.com/aam_intl/status/1681423344841928705#m,Plana has signed an agreement with Hi-Air to supply 30 hybrid-electric VTOL aircraft.  Find out more: https://hubs.la/Q01Y6znn0 #advancedairmobility #aam #evtol #vtol #hybridelectric #aircraft #aviation #aviationindustry #transport #flight #aerospace #korea,"Jul 18, 2023 · 9:58 PM UTC"
812,https://twitter.com/DiversiFlite/status/1681345168371335171#m,"According to a Match 2020 @VTOLsociety report, the #VTOL industry needs 10,000 more engineers over the next decade. vtol.org/workforce #VTOLworkforce #AAM #workforce #Rotorcraft #helicopters","Jul 18, 2023 · 4:48 PM UTC"
813,https://twitter.com/SWSuper/status/1681333336592064513#m,"Learn how French startup @ascendance_ft used the #3DEXPERIENCE platform on cloud to develop the complex Atea, a five-seat hybrid electric vertical takeoff and landing (#VTOL) #aircraft - a step towards a more #sustainable aviation future: go.3ds.com/5OO","Jul 18, 2023 · 4:01 PM UTC"
814,https://twitter.com/Airkule/status/1681253769365929984#m,airkule.com/haber/DENIZ-ICIN… #Donanma #VTOL #DARPA #NorthropGrumman,"Jul 18, 2023 · 10:45 AM UTC"
815,https://twitter.com/mithunpepboy/status/1681135023389286400#m,"Learn how French startup @ascendance_ft used the #3DEXPERIENCE platform on cloud to develop the complex Atea, a five-seat hybrid electric vertical takeoff and landing (#VTOL) #aircraft - a step towards a more #sustainable aviation future: go.3ds.com/Zig","Jul 18, 2023 · 2:53 AM UTC"
816,https://twitter.com/VTOLsociety/status/1681013014164545537#m,"""VFS Announces Winner of 2023 Alfred Gessow Best Paper Award — Selected from 21 Finalists from #Forum79"" — by Philippe Petit of the German Aerospace Center (DLR). Full list of best papers: https://vtol.org/news/press-release-forum-79-gessow-best-paper-winner #VTOL #verticalflight #rotorcraft #helicopter #AAM #eVTOL #aviation","Jul 17, 2023 · 6:48 PM UTC"
817,https://twitter.com/MInsaniam/status/1680924860711686145#m,Ze hebben #VTOL verkeerd uitgelegd ...,"Jul 17, 2023 · 12:58 PM UTC"
818,https://twitter.com/fcostaealmeida/status/1680857023984877568#m,Lilium closes $150 million investment round https://www.electrive.com/2023/07/14/lilium-closes-150-million-investment-round/ #VTOL #eVTOL #Aviation #Transportation #Transport #startup #startups,"Jul 17, 2023 · 8:28 AM UTC"
819,https://twitter.com/uavtek/status/1680819783686553601#m,Babka flight testing in the sunshine! 🔆  #uavtek #babka #vtol # fixedwing #uav #Monday #sunshine #flighttesting #beequipped #dronephotography #dronestagram #dronelife #dronepilot #equipped #readyforaction #drones #droneinnovation,"Jul 17, 2023 · 6:00 AM UTC"
820,https://twitter.com/timtheplaneman/status/1680753953070534656#m,"I got another plane. 6 months it took to arrive. The beautiful and sexy VTBird from XuWing (shoo-wing).  Yes, its a DRONE. No Remote ID required. #arduplane #rcplane #drone #remoteid #xuwing #vtol #hybrid #electric #siyi https://youtu.be/fh1_ig2084M","Jul 17, 2023 · 1:39 AM UTC"
821,https://twitter.com/wavetossed/status/1680595166632222721#m,"In fact, #FlyingCars will be a #Reality in the #USA in only a couple of years. You will not be able to use them in a #City, until #Trump starts the #Construction of 10 new cities. We need laws to #Prohibit flying these #VTOL #Cars over land without #Owner #Permission","Jul 16, 2023 · 3:08 PM UTC"
822,https://twitter.com/AeroWomen/status/1680539566665609216#m,Another great flow visualization simulation by Patricia Ventura Diaz (@pventuradiaz) of @NASAAmes showing the vortex wake of NASA's Quiet Single-Main Rotor (QSMR) helicopter in hover #CFD #UAM #VTOL #WomenInSTEM,"Jul 16, 2023 · 11:27 AM UTC"
823,https://twitter.com/Inspenetnetwork/status/1680276040558735362#m,😱 ¡El sueño de volar cerca de ser realidad!   🚁 #China presenta su primer automóvil volador.  🚗 El #GACGOVE es un vehículo modular que puede funcionar como un auto eléctrico o un dron #VTOL. https://inspenet.com/noticias/china-presenta-un-automovil-volador/,"Jul 15, 2023 · 6:00 PM UTC"
824,https://twitter.com/simonshng/status/1680258123339014146#m,"Learn how French startup @ascendance_ft used the #3DEXPERIENCE platform on cloud to develop the complex Atea, a five-seat hybrid electric vertical takeoff and landing (#VTOL) #aircraft - a step towards a more #sustainable aviation future: go.3ds.com/VEi","Jul 15, 2023 · 4:48 PM UTC"
825,https://twitter.com/FAE_Drones/status/1680246109686362114#m,"🌬️ Strong winds? (with sound)No problem! Our FAE VTOL drone has proven its resilience once again by landing successfully in challenging wind gusts. This is the power of vertical takeoff and landing (VTOL) technology, offering unparalleled stability and control. #FAEDrones #VTOL #DroneTech 🚁","Jul 15, 2023 · 4:01 PM UTC"
826,https://twitter.com/reconnorthwest/status/1680230765571854338#m,I'm pretty new to CAD and 3D printing but having a blast. Building out some mounting plates for a Mauch 031 PDB and the Cubepilot carrier board.  #grayzone #px4 #cubepilot #uav #vtol #ardupilot #drone #groundcontrol #dronesecurity #recce #recon #communications #tactical,"Jul 15, 2023 · 3:00 PM UTC"
