Text,Sentiment Scores,Sentiment Label
"Volatus to collaborate with ResilienX on Wittman vertiport project

Find out more: https://hubs.la/Q02cNLNf0

#advancedairmobility #aam #vertiport #evtol #infrastructure #aircraft 
@VolatusLLC","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"From now on, we'll be working together on AAM projects in Latin America as well as on demo tests and the integration of eVTOLs and vertiports.  
#Vertiports #Innovation #Collaboration #eVTOL #StrategicAlliance","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.2732}",positive
#eVTOL developer #Volocopter completed a series of flight tests in Japan as it prepares for passenger flights at #EXPO2025.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"""Aerospace engineers from Munich, Germany say: The sky is the limit when it comes to accelerating access to a carbon-free commute."" 
#Lilium #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"""Air Taxis"" and eVTOL, offer solutions and challenges in managing dynamic airspace, heralding a promising future. #eVTOL #DroneTechnology #FutureofTransportation #AirTaxi Weekly Insights - Reading Link: https://evtomato.com/quickthought/air-taxis/…","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.743}",positive
"Airspeeder, the cutting-edge electric vertical take-off and landing (#eVTOL) racing series, proudly announces a strategic partnership with SportDome, becoming Official Sports Advisory Partner for the sport.","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5574}",positive
"This V200 #VTOL #drone dock was a custom product, from blueprint, optimization, and final plan, to components purchase and production, then installation and test, it took about one year before this final product came.
It will be used for #logistics.
https://heishatech.com/v200-vtol-drone-charging-dock-jointly-developed-by-cimc/…","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.3818}",positive
"Zephatali Walsh emerged as the champion of the 2023 Airspeeder EXA Series, after the event at Stonefield Airfield, South Australia.

#Airspeeder #Series #ZephataliWalsh #eVTOL 

Read more
https://electricmotornews.com/gb/motorsports/prima-gara-tre-evtol/…","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5994}",positive
Volocopter performed multiple successful flight tests with their #eVTOL aircraft. One flight path was a potential panoramic route that will be available to the public in the future. Find out more about the event here: https://bit.ly/3uWMs0n,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.5859}",positive
"#Horizon Aircraft Appoints Brian Merker as Chief Financial Officer 
#eVTOL #PonoCapitalThree","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#Wingcopter wins German Startup of the Year Award 2023 
#eVTOL #LieferMichel #SVDarmstadt98 #dronedelivery","{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.802}",positive
"Flying taxi service is coming to Miami, South Florida. 
@EveAirMobility
 #flyingcars #flyingvehicles #evtol","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Lufthansa Group (
@lufthansaNews
) and Lilium (
@lilium
) are exploring a partnership around electric vertical take-off and landing (#eVTOL) aircraft following the signing of a Memorandum of Understanding between the two. ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"@LIFTAircraft
, an #eVTOL (electric vertical takeoff and landing) vehicle maker in Austin, Texas, is making its flying vehicle available for purchase by public agencies including police, fire, medical, search and rescue, emergency and disaster response.","{'neg': 0.21, 'neu': 0.714, 'pos': 0.076, 'compound': -0.7003}",negative
"FREE RAeS HQ in London lecture TONIGHT (12 Dec)! Amy Johnson Named Lecture 2023: 'The Path to Innovation – a New Era in Aviation' given by 
@GarlandJulie1
 CEO 
@Avtrain_aero
 Registration from 1800 #avgeek #drones #eVTOL #AdvancedAirMobility #womeninaviation https://aerosociety.com/events-calendar/raes-amy-johnson-named-lecture-2023-the-path-to-innovation-a-new-era-in-aviation/…","{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.7861}",positive
"We are proud to be part of this important initiative since its inception which will provide a one-stop-shop to all interested stakeholders and the wider public for relevant information relating to new forms of air mobility, such as eVTOL. 
#Lilium #eVTOL","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.7783}",positive
"4 years ago on December 12th 2019, 
@EHANG
 $EH became the world’s first publicly-traded #eVTOL company.

EHANG is the world’s first and only company with type-certificated pilotless passenger aircraft — an incredible achievement.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Time for ola sky #evtol,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Team FliteDek is getting early access to the Pre-Alpha 
@celerosgame
 and will be competing in their Community Tournament Series starting tonight! Follow our Twitch channel and look out for a live stream tonight to check it out and learn more! #fpv #drone #racing #evtol #flyingcar","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Our low emissions aircraft are a quieter option for point-to-point transportation. If you're ready for a sustainable future, follow us at http://hopflyt.com to stay up to date on the latest news! 

#evtol #venturi #aerialmobility #aviationdaily #aerospaceengineering","{'neg': 0.057, 'neu': 0.867, 'pos': 0.076, 'compound': 0.1759}",positive
"Congratulations 
@EHANG
 $EH 

4-Year IPO Anniversary 

On December 12th 2019, EHANG became the world’s first publicly-traded #eVTOL company.

EHANG is the world’s first and only company with type-certificated pilotless passenger aircraft.","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.5994}",positive
"Dive into the future of aviation with 'Redefining Flight: 5 Fascinating Facts About eVTOL Batteries.'  Explore cutting-edge battery tech, sustainability efforts, and more. Read it here: http://go.3ds.com/Q0I  #eVTOL #AviationInnovation","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.5423}",positive
".
@VolatusLLC
 has signed an MoU with ResilienX to collaborate on their eVTOL vertiport project at Wittman Regional Airport.

Find out more: https://hubs.la/Q02cNJ6P0

#advancedairmobility #aam #vertiport #evtol #infrastructure #aircraft","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"UrbanX Air and Eve Air Mobility Collaborate to Bring First Electric Air Commuter Flights to Miami   $JETMF, $EVEX, $EVEXW, #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"This year, the #Onshape #Startup Program welcomed 500 emerging companies. Imago Aerospace, is one such startup. The team is designing a #VTOL aircraft to help commuters tackle traffic gridlock in Mexico City. Check out their story.  

#Innovation  https://app.marketbeam.io/u/i4BI7X","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.6249}",positive
UrbanX Air and Eve Air Mobility Collaborate to Bring First Electric Air Commuter Flights to Miami - Green Stock News https://greenstocknews.com/news/nyse/evex/urbanx-air-and-eve-air-mobility-collaborate-to-bring-first-electric-air-commuter-flights-to-miami… $EVEX #sustainabletransport #evtol,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#Aciturri completed last week the delivery to Lilium of the first fuselage of the #LiliumJet, the fully electric #eVTOL airplane. Congrats to the entire team has contributed to this important milestone in our evolution!
https://aciturri.com/en/press-media/news/aciturri-delivers-to-lilium-the-first-evtol-fuselage…

#weAIRindustry","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.69}",positive
VI&E Solutions to Collaborate with ResilienX on Wittman Regional Airport Vertiport Project #RAM #UAM #eVTOL #vertiport,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.1779}",positive
"Zephatali Walsh emerges victorious in the 2023 
@AirspeederHQ
 EXA Series Championship, in a race which was a world’s first between three #eVTOL racing craft. Full story below:

https://evtolinsights.com/2023/12/airspeeders-exa-series-championship-sees-zephatali-walsh-claim-top-spot-in-worlds-first-race-between-three-evtol-racing-craft/…","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4404}",positive
"Lilium starts production of eVTOL aircraft in milestone for sustainable aviation

Find out more: https://hubs.la/Q02cDsHy0

#advancedairmobility #aam #evtol #aircraft #transport #electric #mobility #technology #tech #aviation 
@Lilium","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
" ""Aviation's electrification journey goes beyond a simple engine swap; it marks the dawn of transformative business models set to revolutionize the industry with innovations like #eVTOL""

 It was a privilege to share these insights in this great event! 

#Innovation #AAM","{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.9075}",positive
"Pioneering air traffic control simulations pave the way for #eVTOL operations
#AAM #NATS #FutureFlightChallenge","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"In 2023, we've conducted extensive indoor and outdoor noise tests. Acceptable noise levels are common targets for the whole eVTOL industry attaining regulatory compliance, environmental goals and quiet operations. #CycloRotor #AirMobility #Innovation #Noise #eVTOL","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.3182}",positive
"While there’s no pilot onboard our autonomous #eVTOL #airtaxi, we still have to avoid other aircraft and maintain separation requirements. We do this through a robust, multi-layer deconfliction process, including route design, flight planning, air traffic control services, and…","{'neg': 0.105, 'neu': 0.837, 'pos': 0.057, 'compound': -0.25}",negative
"#NEWS | Joby Aviation has partnered with ANA Holdings and Nomura Real Estate Development to develop vertiports in Japan for eVTOL air taxi operations.

Read more at AviationSource!

https://aviationsourcenews.com/general-aviation/joby-and-ana-holdings-partner-to-develop-vertiports-in-japan/…

#JobyAviation #ANA #Japan #eVTOL #airtaxis #AvGeek","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#LufthansaGroup and #Lilium to explore strategic partnership on #eVTOL aircraft https://50skyshades.com/news/airlines/lufthansa-group-and-lilium-to-explore-strategic-partnership-on-evtol-aircraft… via 
@50skyshades","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Congrats to Brock Steinfeldt, Richard Anderson (VerdeGo Aero), and Jeffrey Lewis (Jaunt Air Mobility) for snagging Best Paper at the Vertical Flight Society ICAAMS Conference on Hybrid Propulsion for Cargo VTOL. Shoutout to Sanjay Gattani of Jaunt for accepting the award. #vtol","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.9287}",positive
"Lufthansa Group (
@lufthansaNews
) and Lilium (
@lilium
) are exploring a partnership around electric vertical take-off and landing (#eVTOL) aircraft following the signing of a Memorandum of Understanding between the two. ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Flynas and Eve Air Partner to Bring eVTOL Operations To Riyadh And Jeddah by 2026.

#saudi #saudiarabia #saudinews #saudiarabianews #flynas #eveair #mobility #flights #takeoff #eVTOL #Riyadh #jeddah #sustainability #vision2030","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"VI&E Solutions to Collaborate with ResilienX on Wittman Regional Airport Vertiport Project
To view the press release: https://vie.solutions/press
#AAM #RAM #UAM #eVTOL #vertiport #eVTOLinfrastructure #infrastructure #electricaviaiton #electriccharging #thefuture","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.1779}",positive
"As a proud member of the Advanced Mobility Ecosystem Consortium, we’re delighted to see the progress made by 
@NATS
 and other AMEC members in demonstrating the viability of integrating #eVTOL missions into our airspace.","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.8807}",positive
".
@Lilium
 has started production of its eVTOL jet at its facility in Wessling, Germany.

Find out more: https://hubs.la/Q02cDt070

#advancedairmobility #aam #evtol #aircraft #transport #electric #mobility #technology #tech #aviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Unlocking the Future of Flight!

#Infinium #Global #Research empowers you with insights into the evolving #eVTOL landscape, illuminating the growth #opportunities arising from cutting-edge technological advancements by diverse manufacturers. Explore the skies with confidence!","{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.7568}",positive
"#Honeywell launches #AAM-focused project OperA 
#drones #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"News from UK ATM provider 
@NATS
 as it reveals it has successfully completed major ATC simulation of #eVTOL air taxi ops - with flights being simulated between Bristol, Farnborough and London City #avgeek https://nats.aero/news/pioneering-air-traffic-control-simulations-pave-the-way-for-evtol-operations/…","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4939}",positive
"As an engineering simulator, the PILS facility supports the design & verification of VX4 as well as enabling the rehearsal of flights for the team. It's an important tool for familiarisation and preparation as we head towards flights in 2024.  #VX4 #eVTOL","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.6597}",positive
"Joby, ANA and NRE team up
#vertiports #eVTOL #Joby #ANA #NRE #AAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"On December 6th, Lilium N.V. , developer of the first all-electric vertical take-off and landing (eVTOL) jet, announced the start of production of the Lilium Jet in Wessling, Germany. 
#JetApp #PrivateFlight #BusinessAviation #LiliumJet #LiliumAviation #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"In 
@TahseenConsult
's #MENA+ #tech #policy insight ➔ #superapp #SAVI #EV #flyingtaxi #evtol #inflation #SWF #elections #5G #SOE #phaseout #FDI #EV #SPAC #digitalbank #semiconductor #ageverification #agegating #PhonePe #darkpatterns #generativeAI #OpenAI","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"In 
@TahseenConsult
's #MENA+ #tech #policy insight ➔ #superapp #SAVI #EV #flyingtaxi #evtol #inflation  #SWF #elections #5G #SOE #phaseout #FDI #EV #SPAC #digitalbank #semiconductor #ageverification #agegating #PhonePe #darkpatterns #generativeAI #OpenAI","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Volocopter and Japan’s largest research and development organization, NEDO, successfully completed an #eVTOL flight test in Osaka, to test both ground and air procedures. These were done ahead of Volocopter’s Japanese  launch during the Osaka EXPO 2025. #UrbanAirMobility","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4939}",positive
".
@Lilium
 and 
@lufthansa
 signed a MoU in order to explore a strategic partnership on the operation of eVTOL aircraft in Europe. 

#CO2Emissions #eVTOL #Lilium #LiliumJet #LufthansaGroup #maintenance #MemorandumofUnderstanding #aviationindustry 

Read More: https://mrobusinesstoday.com/lufthansa-group-and-lilium-sign-mou-for-evtol-requirements/…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Invo Station unique design for silent and safe flights #evtol #vtol #invostation,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",positive
"Once #Honduras gets over current political issues, our cities will need solutions for urban mobility coming from the national level decision making. 
@IroshkaElvir
 #urbanairmobility #SustainableFuture","{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.1779}",positive
"Hey 
@elonmusk
, the world is buzzing about #eVTOL and #AirTaxi innovation!  Is 
@Tesla
 gearing up to revolutionize the skies with autonomous flying cars? Can't wait to see what you have in store! #FutureOfTransport","{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.4912}",positive
"We get down and dirty with Pivotal's new Helix, and how very soon it will be possible to order one: https://carscanfly.substack.com/p/pivotals-helix-evtol-is-almost-ready…

Because honestly, we can't wait for this one! 
#flyingcars #evtol #airmobility 
@pivotalaero1","{'neg': 0.078, 'neu': 0.834, 'pos': 0.089, 'compound': 0.1007}",positive
"#JUMP20 Vertical Take-Off and Landing #UnmannedAircraftSystemLanding on a Navy Ship
via 
@aerovironment


#VTOL #autonomous #Robots #Robotics #Innovation #Tech #Technology #TechNews #ScienceAndTechnology #engineering","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#NEWS | The Lufthansa Group and Lilium have partnered to develop electric Vertical Take-Off and Landing (eVTOL) aircraft operation in Europe. 

Read more at AviationSource!

https://aviationsourcenews.com/airline/lufthana-group-enters-strategic-partnership-with-lilium/…

#Lufthansa #Lilium #eVTOL #AAM #AvGeek","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Isn’t she beautiful? The future of #evtol aircraft,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.5994}",positive
"Hey Osaka  We are calling you home for this upcoming week. Watch this space for more information! 

#evtol #UrbanAirMobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Building a digital infrastructure for eVTOL flights | 
@VerticalMag


How #software engineers are working to create reliable and highly flexible #digital #infrastructure for the coming #eVTOL age.

#AAM #Ecosystem #FlyBrainard #TechHartford","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.5095}",positive
"Moya eVTOL Performs First Flight

Find out more: https://hubs.la/Q02ct_kD0

#advancedairmobility #aam #evtol #aircraft #aviation #aerospace #transport #aviation #mobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#NEWS | Lilium (NASDAQ: LILM), has officially commenced production of its electric vertical takeoff and landing Lilium Jet eVTOL aircraft.

Read more at AviationSource!

https://aviationsourcenews.com/general-aviation/lilium-jet-evtol-aircraft-enters-production-phase/…

#Lilium #LiliumJet #eVTOL #AvGeek","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The German major airline Lufthansa is looking at Liliums electric VTOLs #BEV #eVTOL 
@lufthansa
 
@lilium
 https://ow.ly/9Icq50QgNjj","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#evtol is ?hours


@jobyaviation
 

@ArcherAviation
 

@Lilium","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Lilium Jet production has started!

#EVTOL #LILIUMJET","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#ecosystem (#AAM, #UTM, #vertiport, #Uspace, #communicarions, #5G, #airtaxi, #eVTOL) the new era of the aviation will integrate this #NetZero new #aviation ecosystem #zeroCO2","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
The Guardian Agriculture SC1 is the first commercially authorized electric vertical take-off and landing aircraft of any kind in the U.S. And its on the job spraying crops. #evtol #farming #electric,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.5267}",positive
"The 
@NYSE
 has issued a non-compliance notice to 
@VerticalAero
. The notice warns that Vertical is not currently in compliance with NYSE continued listing standards.

Click here to read more  https://ow.ly/j71950QgRUb

#eVTOL #rotorcraft #helicopter #aviationindustry","{'neg': 0.042, 'neu': 0.958, 'pos': 0.0, 'compound': -0.1027}",negative
Exciting news! The countdown to the #Helix sales launch has begun. Can't wait to get your hands on the next game-changing #eVTOL from Pivotal? Just one month to go. Visit our site for more about Helix and how you can be part of the future of aviation: https://hubs.ly/Q02cw1QS0,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.5411}",positive
"Foreign buyers are visiting the historic and original flight testing base of 
@EHANG


To experience the ease of flying the world’s first and only type certificated pilotless #eVTOL passenger aircraft

Amazed — then exploring the opportunities of becoming $EH operators themselves!","{'neg': 0.0, 'neu': 0.768, 'pos': 0.232, 'compound': 0.8718}",positive
"Joby Aviation, ANA Holdings, and Nomura Real Estate Development have entered into a collaborative partnership to establish infrastructure for electric air taxi services in Japan. #eVTOL #Japan #JobyAviation #Vertiports #Nomura #Aviation #AAM #UAM #ANA","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
 Come stop by and see us at the AOC International Symposium & Convention on December 11-13. We will be exhibiting alongside Ironwave Technologies LLC/Syntonics at booth 836!  #electronicwarfare #convention #drone #evtol,"{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.3595}",negative
"Lilium stock has been surging following a tentative deal with LufthansaRead my most recent take on Lilium on 
@SeekingAlpha
: https://seekingalpha.com/article/4656823-lilium-stock-explodes-on-lufthansa-deal… #aerospace #travel #airline #markets #investing #eVTOL $LILM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Blueshift is all about making things more simple. And although our material is incredibly advanced, its application is uniquely simple. 

Watch our short video to see for yourself how easy it is to apply our material around even the tightest of contours. 

#aerozero #evtol","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.6361}",positive
".
@jobyaviation
 ,ANA Holdings partner with Nomura Real Estate development for #vertiports in Japan

Nomura Real Estate Development Co. Ltd. is one of Japan’s largest real estate developers

Read more here: https://verticalmag.com/press-releases/joby-ana-holdings-partner-with-nomura-real-estate-development-for-vertiports-in-japan/…

#eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The evolution of personal mobility is taking a significant leap forward with the introduction of the Doroni H1, a vehicle designed to redefine transport by embracing the third dimension – the skies...

https://thearsenale.com/blogs/magazine/elevating-commutes-the-doroni-h1s-flight-promise…

: DORONI

#doroni #h1 #eVTOL","{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2023}",positive
"The Moya eVTOL, developed by Moya Aero, recently performed its first flight at SDA4 airfield on the outskirts of São José dos Campos-SP. 

Find out more: https://hubs.la/Q02cv8bT0

#advancedairmobility #aam #evtol #aircraft #aviation #aerospace #transport #aviation #mobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"With over two decades of pioneering #VTOL innovation and patented technology, we're developing the quietest and most capable #eVTOL, #Butterfly.

Join us in our mission to Bring a World of Possibilities Closer to Home. https://overair.com/careers/ 

#Hiring #HiringNow #AAM","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.7713}",positive
"$LILM Lilium has been selling too many shares to only explore a partnership with Lufthansa.. The #eVTOL company needs orders with prepayments. 

-explore a strategic partnership on electric vertical take-off and landing (eVTOL) aircraft operation in Europe.","{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.296}",positive
"Beta Aircraft is making huge moves in Upstate New York, literally in my backyard. So I had to write about it in my latest blog post.

https://carscanfly.substack.com/p/how-will-evtols-affect-us-at-home…

#evtol #flyingcars #airmobility #electricflight","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.3182}",positive
"@XPENG_AEROHT
 is show us, how the future will be?. It's amazing! #zeroCO2 #UTM #vertiport #airtaxi #AAM #Uspace #eVTOL","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6239}",positive
"Following the arrival of the first complete fuselage at our final assembly line in Wessling, Germany earlier this week, we're proud to share we've started production of the Lilium Jet. 

Read more below. 
https://lilium.com/newsroom-detail/lilium-starts-production-of-the-lilium-jet-in-watershed-moment-for-sustainable-aviation…

#Lilium #eVTOL","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.6486}",positive
"Vertical take-off/landing propeller platform lifts a jet-engine aircraft to the desired height until the jet is flying at the desired velocity, releases it, platform returns, then takes off to catch another incoming jet-engine aircraft and lands it vertically. #vtol","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4939}",positive
"Joby Aviation, ANA Holdings Partner with Nomura Real Estate Development for Vertiports in Japan - Green Stock News https://greenstocknews.com/news/nyse/joby/joby-ana-holdings-partner-with-nomura-real-estate-development-for-vertiports-in-japan… $JOBY #sustainabletransport #evtol","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Joby Aviation, ANA Holdings Partner with Nomura Real Estate Development for Vertiports in Japan   $JOBY, #JobyAviation, #eVTOL   https://crweworld.com/article/news-provided-by-business-wire/3254007/joby-ana-holdings-partner-with-nomura-real-estate-development-for-vertiports-in-japan…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Volatus and eVertiSKY to collaborate at 2024 UAM Living Lab

Find out more: https://hubs.la/Q02cmrLL0

#advancedairmobility #urbanairmobility #mobility #tech #vertiport #evtol #innovation 
@VolatusLLC","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
DTA is participating to the famous CES Tech in Las Vegas in January ! Stay tuned ! #DTA #EVTOL #CESTECH,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Lufthansa Group and #Lilium sign MoU for strategic partnership 
#eVTOL #LufthansaGroup","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"$6.7 Million CAD Private Placement for Horizon Aircraft 
#eVTOL #HorizonAircraft #PonoCaptialThree","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Dive into the future of aviation with 'Redefining Flight: 5 Fascinating Facts About eVTOL Batteries.'  Explore cutting-edge battery tech, sustainability efforts, and more. Read it here: http://go.3ds.com/taV  #eVTOL #AviationInnovation","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.5423}",positive
"The company begins production of the helicopter and intends to bring it to market in 2024.

@rotor_ai
 #aviation #helicopter #evtol","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
First Autonomous Cargo eVTOL Takes Flight in Latin America #logisticsnews #evtol #latinamericabusiness #automation #transportation #globalnews #internationalnews #cosmopolitanthedaily https://shorturl.at/ELUV1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Lufthansa and 
@Lilium
 sign memorandum of understanding for strategic partnership

Read more here: https://verticalmag.com/press-releases/lufthansa-and-lilium-sign-memorandum-of-understanding-for-strategic-partnership/… 

#eVTOL #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Lilium starts production of the Lilium Jet #eVTOL aircraft,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@VolatusLLC
 has signed an agreement with 
@eVertiSKY
 that outlines several joint force UAM projects including collaborating at the 2024 UAM Living Lab.

Find out more: https://hubs.la/Q02cm2Hp0

#advancedairmobility #urbanairmobility #mobility #tech #vertiport #evtol #innovation","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4939}",positive
"German airline giant 
@lufthansa
 has #eVTOL aircraft in its sights. Great timing as its partner 
@Lilium
 has just started assembling its first full-scale prototype with flight tests in its sights for 2024:","{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.6249}",positive
"We talk about the FAA's new MOSAIC program for light sport aircraft - and how it affects eVTOLs and flying cars. 

Check it out: https://carscanfly.substack.com/p/the-faas-new-mosaic-program…

#evtol #flyingcars #faa #airmobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"If you don’t have flying reindeer, don’t worry, the new #JetsonOne from 
@jetson_aero
 just might be better than Santa’s sleigh.

#FlyingCars #EVTOL #Jetson #RaceCar #SkyRace #Transportation #Flying","{'neg': 0.094, 'neu': 0.812, 'pos': 0.094, 'compound': 0.0}",neutral
#Lilium $LILM and #Lufthansa are set to explore a strategic partnership on #eVTOL aircraft operation in Europe. The news comes a day after Lilium commenced production of its Lilium jet. Very cool!,"{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.4376}",positive
