Text,Sentiment Scores,Sentiment Label
"Archer Aviation displayed its Midnight electric vertical take-off and landing (eVTOL) flying taxi is at the Dubai Airshow this week https://nbcrightnow.com/national/archer-aviation-displayed-its-midnight-electric-vertical-take-off-and-landing-evtol-flying-taxi-is/image_dcd37047-94ef-5fd0-998b-c18e1ade5ba2.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share… via 
@KNDUKNDO
 
#evtol #eaviationnews #archeraviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"InterGlobe and Archer to launch electric air taxi service in India

Find out more: https://hubs.la/Q028ZMSc0

#airtaxi #evtol #electric #aircraft #aerospace #aviation #flight #transport #india #advancedairmobility #aam #mobility 
@ArcherAviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"How do we get flying cars?
“People need to see a benefit for themselves” #evtol #airrights #drones https://sky.trade","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4588}",positive
"Archer Aviation and Air Chateau International Announce Air Chateau International’s Planned Purchase of up to 100 Midnight Aircraft Worth up to $500M   $ACHR, #ArcherAviation, #Archer, #eVTOL    https://crweworld.com/article/news-provided-by-business-wire/3227736/archer-aviation-and-air-chateau-international-announce-air-chateau-internationals-planned-purchase-of-up-to-100-midnight-aircraft-worth-up-to-500m…","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.2263}",positive
"The agreement was signed between 
@AmmrocU
 and 
@ArcherAviation
. The duo aims to begin #electric air taxi service using the latter's #Midnight #eVTOL in 2026.

#Dubai #UAE #DubaiAirshow #DubaiAirShow2023 #DAS2023 
@DubaiAirshow","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.4939}",positive
Archer Aviation and Air Chateau International Announce Air Chateau International’s Planned Purchase of up to 100 Midnight Aircraft Worth up to $500M - Green Stock News https://greenstocknews.com/news/nyse/achr/archer-aviation-and-air-chateau-international-announce-air-chateau-international-s-planned-purchase-of-up-to-100-midnight-aircraft-worth-up-to-500m… $ACHR #sustainabletransport #eVTOL,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.2263}",positive
"Elroy Air Autonomous Hybrid Electric VTOL Makes Historic First Flight via 
@forbes
 https://forbes.com/sites/edgarsten/2023/11/16/elroy-air-autonomous-hybrid-electric-vtol-makes-historic-first-flight/… 
@elroyair
 #eVTOL #aviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"DUBAI AIRSHOW NEWS: UAE Navigating Path to eVTOL Certification | Story by 
@lauraheckmann
 | 
@ArcherAviation
 #DubaiAirshow #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Those who attended the 6th #CIIE got a glimpse into the future of transport! #CIIE2023 #eVTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Schubeler and Bellwether collaborate on electric propulsion systems for Volar eVTOL

Find out more: https://hubs.la/Q028-kcf0

#evtol #electric #propulsion #flight #transport #aviation #aircraft #aerospace #tech #dubaiairshow #mobility 
@Bellwether_UK","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"AIBOT to integrate Honeywell’s cBFW system into eVTOL aircraft

Read more: https://hubs.la/Q0290pNy0

#evtol #aircraft #aerospace #flightcontrol #technology #tech #flight #electric #mobility #urbanairmobility #uam #sustainable #transport 
@honeywell","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"when we will see this in working? a 4 seater, #multicopter #vehicle

 
@Airbus

#CityAirbus #Innovation #Tech #Technology #TechNews #ScienceAndTechnology #engineering #eVTOL #ElectricVehicle #Aircraft","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Urban-Air Port Joins Forces with NACO

Find out more: https://hubs.la/Q028XJM20

#vertiport #advancedairmobility #aam #aircraft #aviation #flight #transport #evtol #airtaxi #aerospace #transport 
@UrbanAirPort","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"In 
@Tahseenconsult
's #MENA+ #tech #policy insight ➔ #evtol #dataprotection #SWF #BNPL #IPO #hydrogen #devaluation #EVs #privatization #exports #VC #VCslowdown #personaldata #Chinaplusone #VPN #realmoneygaming #delivery #cardtokenization","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"In 
@Tahseenconsult
's #MENA+ #tech #policy insight ➔ #evtol #dataprotection #SWF #BNPL #IPO #hydrogen #devaluation #EVs #privatization #exports #VC #VCslowdown #personaldata #Chinaplusone #VPN #realmoneygaming #delivery #cardtokenization","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"This showcased Joby Aviation's commitment to quiet, emissions-free urban air travel.

@jobyaviation
 #eVTOL #AirTaxi #aviation","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.3818}",positive
"Compact Fly-By-Wire #technology from 
@honeywell

has been chosen by #AIBOT to support the company’s fully electric vertical takeoff and landing #eVTOL #aircraft. 
#AIBOT #cFBW #Honeywell #aircraft #sustainable #flight #efficient #aiEVTOL #algorithms
https://mrobusinesstoday.com/honeywell-to-provide-cfbw-system-support-for-aibot-evtol-aircraft/…","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4019}",positive
"Experience the future of air travel today at 
@DubaiAirshow
 ! Dive into an immersive VR tour of our #eVTOL Demonstrator, showcasing the future of #AdvancedAirMobility. Or discover it here: http://bit.ly/Diehl-eVTOL 
#DiehlAviation #DubaiAirshow2023 #FutureAviation #GermanPavilion","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
DARPA picks competitors for high-speed VTOL X-Plane contract http://dlvr.it/Syv694 #DARPA #VTOL #Aircraft,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The newly inked MoU is to research and develop a regulatory framework for uncrewed and #eVTOL aircraft.


@DcaaDubai
 
@Eanandxb
 #Dubai #UAE #DubaiAirshow #DubaiAirShow2023 
@DubaiAirshow","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
The #eVTOL aircraft developed by #Shanghai-based AutoFlight made its appearance at the 18th Dubai Airshow. The company also announced a major #aviation collaboration with #Falcon Aviation Services to promote the development of Advanced Air Mobility (#AAM) in the Middle East.…,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.5574}",positive
"@Lilium
, developer of an electric vertical takeoff and landing (#eVTOL) jet is selling 10 of its #airtaxi jets to a company for sales in the Middle East. #flyingcars","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@honeywell
 will provide its Compact Fly-By-Wire (cFBW) system to AIBOT for its aiEVTOL aircraft. 

Read more: https://hubs.la/Q0290rJW0

#evtol #aircraft #aerospace #flightcontrol #technology #tech #flight #electric #mobility #urbanairmobility #uam #sustainable #transport","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Okay which one of you elevated mavericks just VTOLed into San Francisco like a boss?
#VTOL","{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.5267}",positive
"#AGoodRead #Hindenburg Research's report on #EHang #VTOL startup
#EHang: Hollow Order Book And Fake Sales Make This China-Based eVTOL Company Last In Line For Takeoff
https://hindenburgresearch.com/ehang/","{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.4767}",negative
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/yskhm32,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
".
@Bellwether_UK
 has partnered with Schubeler on the development of electric propulsion systems for its Volar eVTOL aircraft. 

Find out more: https://hubs.la/Q028-fp40

#evtol #electric #propulsion #flight #transport #aviation #aircraft #aerospace #tech #dubaiairshow #mobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The *Future #eVTOL Las Vegas 
@bleutechparklv
 shared Vision of the *Future through learning, engagement & visualization","{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.7506}",positive
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/32LdH42,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
"InterGlobe Enterprises and Archer set to launch all-electric air taxi service across India in 2026. 

Find out more: https://hubs.ly/Q028Zsfz0

#airtaxi #evtol #electric #aircraft #aerospace #aviation #flight #transport #india #advancedairmobility #aam #mobility 
@ArcherAviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@honeywell
 providing advanced flight controls for AIBOT’S electric #aircraft

Honeywell’s lightweight compact fly-by-wire system, the size of a paperback book, provides aircraft manufacturers greater flexibility in aircraft design

Read more here: https://verticalmag.com/press-releases/honeywell-providing-advanced-flight-controls-for-aibots-electric-aircraft/…
#eVTOL","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.7096}",positive
"Funny Or Scary Monster Folding #Wings And Rotors V22 Osprey #VTOL #AeroArduino .. https://youtu.be/QNzLJ4lI8zE?si=GbcHQtV3omN4TNLl… via 
@YouTube","{'neg': 0.159, 'neu': 0.697, 'pos': 0.144, 'compound': -0.0772}",negative
 $JOBY Joby Aviation's flights in NYC this week #eVTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"CLEAN ENERGY RETORT™ / 
+100 ✓✓✓ 
     
@HunterKowald
 Developed Personal #eVTOL #PassengerDrone - #FlyingEV!!

     More | Via | 
@YouTube
 / Hunter Kowald","{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.7814}",positive
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/XcaiM,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
"Let‘s talk about #eVTOL landing gear design.
What is the maximum sink rate capability required to be demonstrated?
Will there be drop-tests like for carrier-based aircraft, hitting the deck in a non-level attitude? ","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.4329}",positive
"Our trio of panelists discuss the potential of electric vertical take-off and landing (#eVTOL) aircraft to transform #urbanmobility.  A few highlights from our conversation at #FOTM23, moderated by Aviation Week’s Graham Warwick 
@theworacle
 ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Joby shows off electric air taxis in New York, targeting 2025 launch date https://reuters.com/business/aerospace-defense/joby-shows-off-electric-air-taxis-new-york-targeting-2025-launch-date-2023-11-13/… 
#evtol #eaviationnews #joby","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"AutoFlight unveils high-payload AAM firefighting program and debuts fully functional prototype

Read more here: https://verticalmag.com/press-releases/autoflight-unveils-high-payload-aam-firefighting-program-and-debuts-fully-functional-prototype/…

#eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Lilium Jet puts down roots in the Middle East at #dubaiairshow2023 https://ow.ly/NPFy50Q7OuA #eVTOL #bizjet #sustainability,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Following progress of Wisk Aero, Archer Aviation and Joby Aviation….and getting the flying cars  “in the air” …. Safely, productively and in ways they can see meaningful growth.  #eVTOLs #VTOL #FlyingCar","{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.872}",positive
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/bJxfUW,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
"NACO has signed an agreement with 
@UrbanAirPort
 to support the integration of vertiports into airports globally. 

Find out more: https://hubs.la/Q028XN5b0

#vertiport #advancedairmobility #aam #aircraft #aviation #flight #transport #evtol #airtaxi #aerospace #transport","{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.7096}",positive
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/B4PmH,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
 Visit us at booth 84 to experience the impressive Lilium Jet interior alongside ArcosJet.    #dubaiairshow2023 #DAS23 #AAM #Lilium #eVTOL,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.5106}",positive
"We've got a BIG news update for today, featuring 
@ArcherAviation
 
@jobyaviation
 
@volocopter
 

Check out the blog post!
https://carscanfly.substack.com/p/news-update-for-november-15th-2023…

#eVTOL #flyingcars #urbanairmobility #airmobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"If you’re at #APEC2023 and #APECCEOSummit2023 this week, stop by the 
@Boeing
 and 
@WiskAero
 exhibit to see this beauty - Wisk’s Gen 6 all-electric #evtol air taxi.","{'neg': 0.074, 'neu': 0.774, 'pos': 0.152, 'compound': 0.5106}",positive
"Surf Air Mobility ( $SRFM ) Grows Regional Air Service & Advances Electrification Business in Q3 2023
https://youtu.be/2R6sc1aybw4?si=DhD_Pc-a2plrJYUW… 
#sustainabletransport #eVTOL #electricaircraft #electricplane #ev #evnews #electricvehiclenews #sustainablefuture #electrification #earnings","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/uhAXU22,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/uPjhE,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
"Volocopter's 2X eVTOL achieves first flight in NYC

Find out more: https://hubs.la/Q028QgFx0

#airtaxi #evtol #advancedairmobility #aam #urbanairmobility #uam #newyork #flight #transport 
@volocopter","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/quh73,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
"The team can introduce all manner of faults into the system, whilst 'flying' the aircraft in simulation to validate our models and expectations.

This is a huge step forward & increases our testing, & learning capabilities - accelerating the VX4 programme.
#VX4 #eVTOL #Aviation","{'neg': 0.069, 'neu': 0.824, 'pos': 0.107, 'compound': 0.1779}",positive
".
@jobyaviation
 has performed an exhibition flight in New York City with its electric vertical take-off and landing (eVTOL) aircraft. 

Read more here: https://ow.ly/cKIn50Q7Pvh

#FutureTransport #Transport #JobyAviation #eVTOL #ElectricVehicles","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"China’s 1st domestically developed and manufactured electric vertical take-off and landing (#eVTOL) aircraft made its debut at the 6th #CIIE in Shanghai, which will be used as an air taxi in the future.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The German company @volocopterto wants to revolutionise #mobility in cities by introducing electric aircraft. They are due to fly in Paris from next year. A test has now also been successfully carried out in #NewYork City! 

#UrbanAirMobility","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.5411}",positive
Integrator #VTOL and ScanEagle VTOL #UAS offer vertical takeoff and landing and a small footprint without sacrificing endurance.  Ask any of our customers in 35 countries around the world & they’ll agree: #EnduranceIsEverything!  Learn more at Boeing stand #1005 at #DubaiAirShow!,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.4738}",positive
"#Lilium Partners with #DENSO
#eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@EveAirMobility
 and NATS Announce Collaboration to Develop Urban Air Mobility Traffic Management Services 


@DubaiAirshow
 #DubaiAirshow #DAS23 #DAS2023 #EmbraerStories #WeAreEmbraer #evtol #UAM #Aviation #Aerospace #CivilAviation #avgeek #avgeeks","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
ArcosJet and Lilium Announce Purchase of 10 eVTOL Jets - https://goo.gl/alerts/u8A7Qp #evtol #eaviationnews #liliun,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"In a groundbreaking milestone for urban air mobility, 
@jobyaviation
 Inc., achieved a historic feat by successfully performing the first-ever electric air taxi flight in New York City.

https://100knots.com/joby-aviation-successfully-conducts-first-electric-air-taxi-flight-in-new-york-city/…

#airtaxi #evtol #nyc #avgeek #100knots","{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.4939}",positive
"Eve Air Mobility on a Hunch to Return Bangalore eVTOL Flights... Read more: https://smartcitiestech.io/2023/11/eve-air-mobility-on-a-hunch-to-return-bangalore-evtol-flights/…


@EveAirMobility
 #collaboration #HunchMobility #eVTOL #electric_commuter_flights #urban_airmobility #transportation #aviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Supercar YouTube Star 
@Shmee150
 Gets Exclusive Access to Doroni Aerospace's eVTOL Advanced Tech 

Watch full video on YouTube: https://youtu.be/tv3x6dq2kog?si=D95KjQG_7AchrLXk…

#DoroniAerospace #eVTOL #Shmee150","{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.3612}",positive
"#Airtaxi will soon become a reality!
China’s first domestically developed and manufactured electric vertical take-off and landing (#eVTOL) aircraft made its debut at the 6th #CIIE in Shanghai, which will be used as an air taxi in the future.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"""Electric Alia"" Begins Flight Testing at Eglin AFB https://youtu.be/G_uAZ9Z2lEk?si=cAcLe1OE69mHtkXE… via 
@YouTube
 
#BetaTechnologies #AliaTakesFlight #TestFlight #EglinAirForceBase #BreakingNews #AviationNews #ElectricAircraft #VTOL #FutureOfTransportation #Innovation #FlightTest #AdvancedTechnology","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Visited another (3rd today) new rising star in Vertical Takeoff and Landing Vehicles (VTOLs) also known as passenger drones or flying cars #Joby #JobyAviation  #VTOL 
@Vogelheim
 #SiliconValley","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Surf Air Mobility ( $SRFM ) Grows Regional Air Service & Advances Electrification Business in Q3 2023
https://youtu.be/2R6sc1aybw4?si=vpQl_ooMEAh9rHjU… 

@SurfAir
 #sustainabletransport #evtol #electricvehicles #evs #evnews #electricaircraft #electricairplane #electricplane","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Visited another new rising star in Vertical Takeoff and Landing Vehicles (VTOLs) also known as passenger drones or flying cars #ArcherAviation  #VTOL 
@Vogelheim","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Visited the new rising star in Vertical Takeoff and Landing Vehicles (VTOLs) also known as passenger drones or flying cars #WiskAero #Wisk #VTOL 
@Vogelheim","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
The development of the first civilian tiltrotor #aircraft has been a long and quite painful journey. The delivery of the first production aircraft is now finally on the horizon!  #aviation #innovation #mobility #verticalflight #VTOL,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.54}",negative
"Day 1 of #APECCEOSummit2023 is underway. We’re excited to have our Gen 6 autonomous #evtol #airtaxi on display at the 
@WiskAero
 & 
@Boeing
 exhibit!","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4003}",positive
Surf Air Mobility Reports Revenue Growth In Third Quarter 2023 and Maintains Full Year Guidance - Green Stock News https://greenstocknews.com/news/nyse/srfm/surf-air-mobility-reports-revenue-growth-in-third-quarter-2023-and-maintains-full-year-guidance… $SRFM #sustainabletransport #evtol #earnings,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3818}",positive
"http://LandingPorts.com 

List all eVTOL landingports in the word! 

Domain for sale! - Make an offer! 

#evtol #EVtols #vertiports #vertiport #landingports #Dubai #Domains #domainforsale","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#eVTOL is the *Future of Air Mobility 
@bleutechparklv
 #SmartCity we're ON!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Great work, 
@jobyaviation
, but just reminding 
@volocopter
 was there, too.

Price of these #eVTOL aircraft rides will be lower than cab. Revolution is coming. 

Looking forward to flying from Manhattan to JFK & vice versa!","{'neg': 0.082, 'neu': 0.85, 'pos': 0.068, 'compound': -0.1386}",negative
"Going to #CoMotion LA this week? Melissa McCaffrey, our Director of Policy & Government Affairs, will be speaking tomorrow, November 15th, at the “Demystifying Urban and Rural AAM: An Exploration Workshop.”  #AAM #eVTOL","{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.2263}",positive
"Aviation developers 
@volocopter
 and 
@jobyaviation
 successfully conducted piloted demonstration flights of their #eVTOL aircraft in New York City. See both test flights below ","{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5574}",positive
Archer takes aim at #eVTOL services  in UAE - Dubai Air Show 2023 - Day One news #DubaiAirShow #avgeek https://ow.ly/xe3450Q7gr0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Joby Aviation flies #eVTOL in New York City for the first time, ahead of air taxi operations [Video]","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@jobyaviation
 flies quiet #electric air taxi in #NewYorkCity

The company successfully performed an exhibition flight in New York City on Nov. 12, 2023, marking the first time Joby has flown in an urban setting

Read more here: https://verticalmag.com/press-releases/joby-flies-quiet-electric-air-taxi-in-new-york-city/…

#eVTOL #AirTaxi #UAM","{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.4939}",positive
"This #eVTOL is capable of reaching speeds of up to 250 knots (463 km/h), making it the fastest form of environmentally friendly personal transport.","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.765}",positive
"Soaring into the future at Dubai Airshow 2023!  Archer's Midnight eVTOL steals the spotlight, promising to transform urban travel.  #ArcherAviation #DubaiAirshow2023 #UrbanAirMobility #FutureOfTransportation","{'neg': 0.132, 'neu': 0.769, 'pos': 0.099, 'compound': -0.2244}",negative
"Volocopter has completed its first flight test at the Downtown Manhattan Heliport in New York City with its crewed Volocopter 2X. 

Find out more: https://hubs.la/Q028Qh1J0

#airtaxi #evtol #advancedairmobility #aam #urbanairmobility #uam #newyork #flight #transport 
@volocopter","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@EveAirMobility
 and 
@NATS
  announce collaboration to develop urban air mobility traffic management services

This collaboration will enable the introduction and scaling of #UAM across multiple countries, Eve said

Details: https://verticalmag.com/press-releases/eve-and-nats-announce-collaboration-to-develop-urban-air-mobility-traffic-management-services/…

#eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Check out our latest blog post about the Bartini eVTOL 
https://carscanfly.substack.com/p/the-bartini-evtol…

Status? Unknown!

#flyingcars #evtol #urbanairmobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Las Vegas, Oshkosh, Dallas, Tampa, and NYC - the list of megacities in which #UrbanAirMobility pioneer Volocopter showcases its #eVTOL aircraft through public flight tests is growing and will not stop here. 

Read about Volocopter's NYC flight test: https://bit.ly/40y3Rs5","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3794}",positive
Monumental achievement #jobyaviation #evtol #flyingvehicle future of urban mobility,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#Passenger #drones are coming! 1st ever #eVTOL test at major #USairport

via 
@TrafficTechMag","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Now offering CAD Design, CFD, FEA, and Flight Control Design services. We would love the opportunity to apply the same technical precision to your project. More info can be found at: https://hopflyt.com/services/
#onshape #3DModel #aerospaceengineering #engineeringservices #eVTOL","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7906}",positive
"https://youtu.be/0VoKNTAAvmA?si=XLJ4_3Q8G7CZEsv3… I’m so excited about Joby Aviation, the company that is making air taxis a reality. SF movies become real. 
@jobyaviation
 #investing #future #airtaxi #evtol","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4795}",positive
".
@volocopter
 completes its first flight in New York City

Volocopter, urban air mobility company, has completed its first #flight test at the Downtown Manhattan Heliport in New York City

Read more here: https://verticalmag.com/press-releases/volocopter-completes-its-first-flight-in-new-york-city/…

#verticalmag #eVTOL #urbanairmobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Production is hard and Lilium is making the moves.
#eVTOL","{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.1027}",negative
" Another exciting milestone reached by 
@jobyaviation
  #eVTOL","{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.5574}",positive
"You: ""I was promised flying cars by 2015!""
Us: ""We're with you. We trusted Doc and Marty, too. We're behind schedule, but we founded our company in 2016 to remove the #heatbarriers from #aerospace and #urbanairmobility.""

#thermalmanagement #aviation #evtol","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.4753}",positive
"NYC reveals plans to build air taxi infrastructure as test flights hit its skies
https://smartcitiesdive.com/news/nyc-air-taxi-city-state-interest-urban-air-mobility/699542/… #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The future is here at the 
@DubaiAirshow
. The full-sized #eVTOL mockup brings a taste of tomorrow's aviation and urban mobility. Check these images for a sneak peek at 
@EveAirMobility
 and #Embraer project for the future of urban air travel. #DubaiAirShow #DAS23 #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Imagine the possibilities of transportation and  emergency medical transportation in  order to save lives with #eVTOL . 
 #refionalairmobility #airambulance","{'neg': 0.119, 'neu': 0.734, 'pos': 0.147, 'compound': 0.1531}",positive
"While $CRTG is focused on the #EV and #eVTOL categories, it's important to note that the demand for improvements to anodes, including silicon, is emerging in other industries. Here is 
@Forbes
 reporting on Apple's #battery development efforts:","{'neg': 0.036, 'neu': 0.801, 'pos': 0.163, 'compound': 0.6369}",positive
